has_handle,counts,counts_tobit,fem_dum,dem_dum,rep_dum,state_num,sentiment_total,party,womens_issues,education,health_care,ideology_total,BlackorLatino_legislator,years_since_elected
1,124,124,0,0,1,10,0.169354826,R,0.008064516,0,0.008064516,0.274193525,0,NA
1,588,588,0,0,1,18,-0.068027228,R,0.008503402,0.005102041,0.00340136,0.107142858,0,6
0,NA,0,0,0,1,36,NA,R,NA,NA,NA,NA,NA,NA
1,3075,3075,0,0,1,2,-0.262113839,R,0.018536586,0.001300813,0.017235773,0.311869919,0,NA
1,69,69,0,0,1,26,0.333333313,R,0.130434781,0.028985508,0.101449274,0.347826064,0,NA
0,NA,0,0,0,1,38,NA,R,NA,NA,NA,NA,0,NA
1,3168,3168,0,0,1,29,-0.150252521,R,0.018623738,0.005050505,0.013573232,0.315656573,0,NA
1,64,64,0,0,1,24,0.75,R,0,0,0,0.203125,0,9
1,1731,1731,0,0,1,17,0.531484723,R,0.034662046,0.011554015,0.02310803,0.306181371,0,NA
0,NA,0,0,1,0,31,NA,D,NA,NA,NA,NA,1,NA
1,1331,1331,0,0,1,22,0.406461328,R,0.015026296,0.006010518,0.009015777,0.094665669,NA,NA
0,NA,0,1,0,1,26,NA,R,NA,NA,NA,NA,0,NA
1,241,241,1,1,0,27,0.605809152,D,0.033195022,0.012448133,0.020746889,0.045643158,0,NA
0,NA,0,1,0,1,36,NA,R,NA,NA,NA,NA,0,NA
1,86,86,1,0,1,25,0.139534891,R,0.034883723,0,0.034883723,0.232558131,0,11
1,1604,1604,1,0,1,42,0.568578541,R,0.028054863,0.019950125,0.008104738,0.08416459,NA,NA
1,12,12,1,0,1,2,0.24999997,R,0,0,0,0.25,0,NA
1,1020,1020,1,0,1,4,0.297058821,R,0.042156864,0.029411765,0.012745098,0.264705896,0,3
1,2647,2647,1,0,1,24,0.651681185,R,0.034378543,0.020022668,0.014355875,0.168870419,0,5
1,1249,1249,1,1,0,10,0.44195354,D,0.01441153,0.006405124,0.008006405,0.033626899,NA,NA
1,314,314,0,0,1,9,0.493630558,R,0.054140128,0.012738854,0.041401275,0.200636938,0,NA
0,NA,0,0,1,0,20,NA,D,NA,NA,NA,NA,0,NA
1,463,463,0,1,0,9,0.704103649,D,0.032397408,0.028077753,0.004319654,0.110151187,0,NA
0,NA,0,0,0,1,22,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,1,0,24,NA,D,NA,NA,NA,NA,0,9
0,NA,0,0,0,1,28,NA,R,NA,NA,NA,NA,0,6
0,NA,0,0,1,0,20,NA,D,NA,NA,NA,NA,NA,NA
0,NA,0,0,1,0,23,NA,D,NA,NA,NA,NA,0,NA
1,NA,0,0,1,0,35,NA,D,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,7,NA,R,NA,NA,NA,NA,0,NA
1,3183,3183,0,0,1,47,0.39365375,R,0.013509268,0.011938423,0.001570845,0.105560787,0,NA
1,NA,0,0,0,1,15,NA,R,NA,NA,NA,NA,0,NA
1,118,118,0,0,1,4,0.406779647,R,0.059322033,0.059322033,0,0.144067794,NA,2
0,NA,0,0,1,0,44,NA,D,NA,NA,NA,NA,0,3
0,NA,0,0,1,0,29,NA,D,NA,NA,NA,NA,NA,NA
1,138,138,0,1,0,20,0.717391312,D,0.021739131,0.021739131,0,0.086956523,0,NA
0,NA,0,0,1,0,21,NA,D,NA,NA,NA,NA,NA,NA
1,132,132,0,0,0,44,0.106060594,Ind,0.037878789,0.022727273,0.015151516,0.136363626,NA,3
1,3169,3169,0,1,0,30,0.272956789,D,0.05900915,0.030609025,0.028400127,0.007573366,NA,NA
1,84,84,1,1,0,34,0.773809493,D,0.071428575,0.071428575,0,0.107142866,0,NA
0,NA,0,0,0,1,44,NA,R,NA,NA,NA,NA,0,7
0,NA,0,0,1,0,18,NA,D,NA,NA,NA,NA,NA,12
0,NA,0,0,0,1,28,NA,R,NA,NA,NA,NA,0,2
0,NA,0,0,1,0,2,NA,D,NA,NA,NA,NA,1,NA
0,NA,0,0,0,1,28,NA,R,NA,NA,NA,NA,0,4
0,NA,0,0,0,1,27,NA,R,NA,NA,NA,NA,0,NA
1,1,1,0,1,0,11,1,D,0,0,0,0,NA,NA
1,46,46,0,0,1,10,0.45652172,R,0,0,0,0.260869563,NA,NA
1,40,40,1,0,1,18,0.349999994,R,0.050000001,0.050000001,0,0.149999991,0,4
1,2342,2342,1,1,0,38,0.615286052,D,0.029888984,0.015798463,0.014090521,0.165670365,NA,NA
1,306,306,1,0,1,10,0.647058845,R,0.049019609,0.039215688,0.009803922,0.264705896,0,NA
1,62,62,1,1,0,45,0.370967746,D,0.016129032,0,0.016129032,-0.112903222,0,NA
1,NA,0,1,0,1,11,NA,R,NA,NA,NA,NA,0,NA
1,182,182,1,0,1,22,0.730769217,R,0.02747253,0.016483517,0.010989011,0.126373634,0,NA
1,2515,2515,1,0,1,40,0.866799235,R,0.021471173,0.015904572,0.0055666,0.186878726,0,NA
0,NA,0,1,1,0,46,NA,D,NA,NA,NA,NA,0,NA
0,NA,0,1,0,1,21,NA,R,NA,NA,NA,NA,NA,NA
1,246,246,1,1,0,29,0.430894315,D,0.016260162,0.00406504,0.012195121,-0.032520324,0,NA
0,NA,0,1,1,0,29,NA,D,NA,NA,NA,NA,0,NA
1,139,139,1,0,1,21,0.258992791,R,0.021582734,0.007194245,0.01438849,0.208633095,NA,NA
1,NA,0,1,1,0,12,NA,D,NA,NA,NA,NA,0,NA
0,NA,0,1,1,0,43,NA,D,NA,NA,NA,NA,0,9
0,NA,0,1,0,1,29,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,1,1,0,22,NA,D,NA,NA,NA,NA,0,NA
0,NA,0,1,1,0,21,NA,D,NA,NA,NA,NA,NA,NA
0,NA,0,1,0,1,29,NA,R,NA,NA,NA,NA,NA,NA
1,14,14,1,0,1,10,0.357142866,R,0,0,0,-0.071428575,0,NA
1,2321,2321,1,0,1,30,0.668246448,R,0.040068936,0.02068074,0.019388195,0.03877639,0,NA
0,NA,0,1,1,0,21,NA,D,NA,NA,NA,NA,NA,NA
1,799,799,1,0,1,27,0.212765962,R,0.048811011,0.033792239,0.015018773,0.141426787,0,NA
0,NA,0,1,1,0,27,NA,D,NA,NA,NA,NA,NA,NA
1,807,807,0,1,0,40,0.722428739,D,0.026022306,0.019826518,0.006195787,0.136307299,NA,NA
1,335,335,0,0,1,27,0.564179122,R,0.044776119,0.029850746,0.014925373,0.098507456,NA,NA
1,284,284,0,0,1,5,0.721830964,R,0.02112676,0.014084507,0.007042253,0.147887319,NA,NA
1,66,66,0,0,1,38,-0.090909094,R,0.015151516,0,0.015151516,0.287878811,NA,NA
0,NA,0,0,0,1,38,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,34,NA,R,NA,NA,NA,NA,0,NA
1,22,22,0,0,1,25,0.681818187,R,0,0,0,0.363636374,0,31
0,NA,0,0,0,1,28,NA,R,NA,NA,NA,NA,0,8
0,NA,0,0,0,1,40,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,1,0,20,NA,D,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,15,NA,R,NA,NA,NA,NA,NA,NA
1,3200,3200,0,0,1,9,0.738750041,R,0.051249996,0.032812499,0.018437499,0.125312507,0,NA
0,NA,0,0,0,1,48,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,26,NA,R,NA,NA,NA,NA,0,NA
1,268,268,0,0,1,48,0.425373107,R,0.070895523,0.055970151,0.014925373,0.130597025,0,NA
0,NA,0,0,0,1,38,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,10,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,38,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,45,NA,R,NA,NA,NA,NA,NA,NA
1,150,150,0,0,1,24,0.560000002,R,0.026666667,0.026666667,0,0.293333352,NA,5
1,8,8,0,0,1,25,0.375,R,0,0,0,0.375,0,6
1,394,394,0,1,0,36,0.67512691,D,0.05076142,0.030456852,0.020304568,0.060913708,NA,NA
1,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,0,NA
1,362,362,0,0,1,24,0.596685112,R,0.02486188,0.013812155,0.011049724,0.135359108,0,9
1,3162,3162,0,1,0,31,0.171410501,D,0.04459203,0.019291587,0.025300443,0.052182153,0,NA
0,NA,0,0,0,1,10,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,14,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,NA,NA
1,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,28,NA,R,NA,NA,NA,NA,0,2
1,436,436,0,1,0,34,0.681192636,D,0.048165135,0.036697246,0.01146789,0.110091746,1,NA
1,46,46,0,0,1,25,0.021739125,R,0.021739131,0,0.021739131,0.021739125,1,11
1,88,88,0,0,1,2,0.534090877,R,0.045454547,0.022727273,0.022727273,0.11363636,0,NA
1,2097,2097,0,1,0,5,0.623748183,D,0.040534094,0.022412971,0.018121125,0.015736766,0,NA
1,314,314,0,0,1,24,0.474522293,R,0.047770701,0.015923567,0.031847134,0.124203816,0,9
1,123,123,0,0,1,34,0.804877996,R,0.024390243,0.024390243,0,0.203252047,0,NA
1,79,79,0,0,1,40,0.74683547,R,0.012658228,0.012658228,0,0.202531651,0,NA
1,81,81,0,0,1,38,0.54320991,R,0,0,0,0.197530866,NA,NA
1,NA,0,0,0,1,34,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,16,NA,R,NA,NA,NA,NA,NA,NA
1,67,67,0,0,1,10,0.731343269,R,0.029850746,0.014925373,0.014925373,0.134328365,0,NA
1,54,54,0,0,1,24,0.555555582,R,0.074074075,0.055555556,0.018518519,-0.018518519,NA,9
0,NA,0,0,0,1,38,NA,R,NA,NA,NA,NA,NA,NA
1,1618,1618,0,0,1,41,-0.51236093,R,0.067985162,0.002472188,0.065512978,0.355377018,NA,NA
1,1703,1703,0,1,0,33,0.809747458,D,0.04991192,0.029947152,0.019964768,0.068702288,NA,NA
0,NA,0,0,1,0,10,NA,D,NA,NA,NA,NA,1,NA
1,3202,3202,0,1,0,27,0.239225477,D,0.052779514,0.035915054,0.01686446,0.068082444,NA,NA
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,39,NA,R,NA,NA,NA,NA,NA,NA
1,13,13,0,0,0,16,1,,0,0,0,0,0,NA
1,575,575,0,0,1,9,0.446956545,R,0.029565219,0.010434783,0.019130435,0.419130445,0,NA
1,66,66,0,0,1,16,0.439393938,R,0.045454547,0.015151516,0.030303031,0.287878782,0,NA
1,2588,2588,0,0,1,37,0.224884078,R,0.011978362,0.005409583,0.006568779,0.116692424,NA,NA
1,700,700,0,0,1,18,0.228571445,R,0.01,0.007142857,0.002857143,0.167142853,0,4
1,711,711,1,1,0,5,0.793248951,D,0.050632909,0.032348804,0.018284107,0.002812937,NA,NA
1,1819,1819,0,0,1,48,0.033534914,R,0.037932932,0.004947774,0.032985158,0.432105571,0,NA
1,658,658,0,1,0,40,0.653495431,D,0.034954406,0.021276595,0.013677811,0.097264439,0,NA
1,693,693,0,1,0,30,0.688311696,D,0.027417028,0.011544012,0.015873017,0.098124102,0,NA
0,NA,0,0,1,0,29,NA,D,NA,NA,NA,NA,NA,NA
1,490,490,0,0,1,3,0.283673495,R,0.030612245,0.022448979,0.008163265,0.248979598,0,NA
0,NA,0,0,0,1,26,NA,R,NA,NA,NA,NA,0,NA
1,NA,0,0,1,0,24,NA,D,NA,NA,NA,NA,0,7
0,NA,0,0,0,1,34,NA,R,NA,NA,NA,NA,NA,NA
1,305,305,0,0,1,23,0.409836054,R,0.045901641,0.009836066,0.036065575,0.121311471,0,NA
0,NA,0,0,1,0,25,NA,D,NA,NA,NA,NA,0,11
0,NA,0,0,0,1,2,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,20,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,46,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,39,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,1,0,7,NA,D,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,23,NA,R,NA,NA,NA,NA,0,NA
1,46,46,0,0,1,15,0.760869563,R,0.021739131,0.021739131,0,0.195652172,NA,NA
1,312,312,0,0,1,18,-0.150641024,R,0.025641026,0.012820513,0.012820513,0.163461536,0,8
1,478,478,0,1,0,3,0.64853555,D,0.00627615,0.0041841,0.00209205,0.207112983,0,NA
1,2326,2326,0,1,0,12,0.565348208,D,0.060189165,0.03439381,0.025795357,0.138865009,NA,NA
1,3194,3194,0,0,1,46,0.389793396,R,0.014402004,0.009705698,0.004696305,0.057608012,0,NA
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,6,NA,R,NA,NA,NA,NA,NA,NA
1,958,958,0,0,1,20,0.572025061,R,0.018789144,0.015657621,0.003131524,0.177453026,NA,NA
1,12,12,0,0,1,23,0.583333373,R,0,0,0,0.166666672,0,NA
0,NA,0,0,0,1,28,NA,R,NA,NA,NA,NA,0,18
0,NA,0,0,0,1,45,NA,R,NA,NA,NA,NA,0,NA
1,244,244,0,0,1,11,0.274590164,R,0.008196721,0,0.008196721,0.090163931,NA,NA
0,NA,0,0,0,1,15,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,48,NA,R,NA,NA,NA,NA,0,NA
1,1,1,0,0,1,29,-1,R,0,0,0,0,NA,NA
1,772,772,0,0,1,6,0.562176168,R,0.024611399,0.012953368,0.011658031,0.143782377,0,NA
1,146,146,0,0,1,29,0.465753436,R,0.01369863,0.006849315,0.006849315,0.130136982,0,NA
1,19,19,0,0,1,9,0.684210539,R,0.105263159,0.105263159,0,0.473684222,0,NA
1,583,583,0,0,1,27,0.488850772,R,0.012006861,0.006861064,0.005145798,0.135506004,0,NA
1,NA,0,0,0,1,4,NA,R,NA,NA,NA,NA,0,7
1,86,86,0,0,1,23,0.837209284,R,0.046511628,0.023255814,0.023255814,0.046511631,0,NA
0,NA,0,0,0,1,31,NA,R,NA,NA,NA,NA,0,NA
1,2715,2715,1,1,0,27,0.231307551,D,0.050828733,0.026519338,0.024309393,0.089871079,1,NA
1,1115,1115,0,1,0,9,0.530044794,D,0.034080718,0.018834081,0.015246637,0.113901347,NA,NA
1,175,175,0,0,1,35,0.634285688,R,0.062857144,0.062857144,0,0.114285722,0,NA
0,NA,0,0,1,0,7,NA,D,NA,NA,NA,NA,NA,NA
1,1337,1337,0,1,0,41,0.705310404,D,0.0710546,0.03066567,0.040388931,0.116679132,NA,NA
1,62,62,0,0,1,12,0.580645204,R,0.016129032,0,0.016129032,0.129032254,0,NA
1,406,406,0,0,1,9,0.660098553,R,0.034482758,0.019704433,0.014778325,0.206896544,0,NA
0,NA,0,0,1,0,7,NA,D,NA,NA,NA,NA,NA,NA
1,345,345,1,1,0,20,0.489855081,D,0.092753619,0.060869563,0.031884059,-0.055072457,0,NA
0,NA,0,1,0,1,29,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,16,NA,R,NA,NA,NA,NA,0,NA
1,238,238,0,0,1,25,0.394958019,R,0.037815128,0.033613447,0.004201681,0.20168069,NA,3
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,0,NA
1,362,362,0,0,1,9,0.591160178,R,0.008287293,0.005524862,0.002762431,0.245856375,0,NA
1,212,212,0,0,1,14,0.344339609,R,0.033018868,0.018867925,0.014150944,0.160377368,0,NA
0,NA,0,0,1,0,26,NA,D,NA,NA,NA,NA,0,NA
1,98,98,0,0,1,45,0.724489808,R,0,0,0,0.112244904,0,NA
0,NA,0,0,0,1,42,NA,R,NA,NA,NA,NA,NA,NA
1,132,132,0,0,1,42,0.598484814,R,0.030303031,0.022727273,0.007575758,0.159090906,0,NA
1,142,142,0,0,1,10,0.683098614,R,0,0,0,0.098591544,0,NA
1,63,63,0,0,1,36,0.253968239,R,0.158730164,0.111111112,0.047619049,-0.079365075,0,NA
0,NA,0,0,0,1,26,NA,R,NA,NA,NA,NA,0,NA
1,NA,0,0,0,1,47,NA,R,NA,NA,NA,NA,0,NA
1,120,120,0,0,1,19,0.858333349,R,0.016666668,0,0.016666668,0.149999991,NA,NA
0,NA,0,0,0,1,21,NA,R,NA,NA,NA,NA,NA,NA
1,NA,0,0,0,1,42,NA,R,NA,NA,NA,NA,NA,NA
1,437,437,0,0,1,19,0.576659024,R,0.027459955,0.016018307,0.011441648,0.212814629,NA,NA
0,NA,0,0,0,1,16,NA,R,NA,NA,NA,NA,0,NA
1,1838,1838,0,1,0,24,0.264417827,D,0.024483133,0.009249184,0.01523395,0.10718172,1,8
1,45,45,0,0,1,13,0.711111128,R,0.022222223,0,0.022222223,0.155555546,NA,NA
1,1047,1047,0,1,0,7,0.481375337,D,0.030563515,0.018147087,0.012416428,0.045845263,NA,NA
1,3191,3191,0,1,0,36,0.549670935,D,0.039486054,0.026010655,0.013475399,0.158257604,NA,NA
1,698,698,0,0,1,38,0.541547298,R,0.005730659,0.005730659,0,0.299426943,0,NA
1,2522,2522,0,0,1,29,-0.226407617,R,0.019825537,0.008723236,0.0111023,0.071768448,0,NA
1,788,788,0,0,1,45,0.59517765,R,0.024111675,0.01142132,0.012690355,0.054568529,0,NA
1,41,41,0,1,0,14,0.780487835,D,0.024390243,0.024390243,0,0.121951222,0,NA
1,3241,3241,0,1,0,16,0.236038297,D,0.039185438,0.02098118,0.018204259,0.099043503,0,NA
1,695,695,0,0,1,22,0.801438868,R,0.017266188,0.007194245,0.010071943,0.256115109,0,NA
1,442,442,0,0,1,3,0.296380073,R,0.018099548,0.009049774,0.009049774,0.23303169,1,NA
1,173,173,1,0,1,28,0.404624283,R,0.011560693,0.011560693,0,0.0867052,NA,2
1,2351,2351,1,0,1,4,0.150999576,R,0.048915356,0.025095703,0.023819651,0.09400256,0,6
1,3175,3175,1,0,1,16,0.633700728,R,0.041889764,0.034645669,0.007244094,0.137637794,NA,NA
1,1843,1843,1,1,0,40,0.651654899,D,0.035268582,0.014650027,0.020618556,0.136733592,1,NA
1,3125,3125,1,0,1,7,0.544319987,R,0.023359999,0.0112,0.01216,0.084159993,0,NA
1,791,791,1,0,1,43,0.640960813,R,0.048040457,0.016434893,0.031605564,0.128950685,0,11
0,NA,0,1,0,1,16,NA,R,NA,NA,NA,NA,0,NA
1,2445,2445,1,1,0,10,0.644580781,D,0.041308794,0.025357874,0.01595092,0.091615543,0,NA
0,NA,0,1,0,1,29,NA,R,NA,NA,NA,NA,0,NA
1,3189,3189,0,1,0,36,0.134838492,D,0.080589533,0.013797428,0.066792101,-0.039510816,NA,NA
1,869,869,0,1,0,19,0.736478746,D,0.031070195,0.016110472,0.014959724,0.086306103,NA,NA
1,743,743,0,0,1,27,0.543741584,R,0.01345895,0.006729475,0.006729475,0.118438765,0,NA
1,229,229,0,1,0,47,0.698689938,D,0.034934498,0.030567685,0.004366812,0.117903933,0,NA
1,49,49,0,0,1,13,0.46938774,R,0.081632651,0.040816326,0.040816326,0.163265303,NA,NA
0,NA,0,0,0,1,25,NA,R,NA,NA,NA,NA,0,6
1,3226,3226,0,0,1,10,0.510229409,R,0.014879107,0.011469312,0.003409795,0.1968382,0,NA
0,NA,0,0,0,1,36,NA,R,NA,NA,NA,NA,NA,NA
1,3204,3204,0,1,0,16,0.19101122,D,0.034956306,0.015293383,0.019662922,0.109550558,0,NA
1,800,800,0,0,1,22,0.556250036,R,0.018749999,0.016249999,0.0025,0.148750007,0,NA
0,NA,0,0,0,1,20,NA,R,NA,NA,NA,NA,0,NA
1,1055,1055,0,1,0,19,0.87298578,D,0.023696681,0.018009478,0.005687204,0.144075826,NA,NA
1,695,695,0,1,0,22,0.561151028,D,0.083453238,0.034532376,0.048920862,0.040287767,0,NA
1,852,852,0,1,0,33,0.611502349,D,0.012910798,0.007042253,0.005868545,0.088028178,0,NA
0,NA,0,0,0,1,12,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,1,0,45,NA,D,NA,NA,NA,NA,0,NA
1,883,883,0,0,1,15,0.698754251,R,0.026047565,0.019252548,0.006795017,0.155152887,0,NA
1,57,57,0,0,1,29,0.491228044,R,0.01754386,0,0.01754386,0.280701756,NA,NA
1,71,71,0,0,0,44,0.408450723,Prog,0.140845075,0.04225352,0.098591551,-0.098591544,0,3
1,2358,2358,0,0,1,5,0.423240036,R,0.027141646,0.015691264,0.011450382,0.046649702,0,NA
1,17,17,0,0,1,23,0.823529422,R,0,0,0,0.235294119,0,NA
0,NA,0,0,1,0,19,NA,D,NA,NA,NA,NA,NA,NA
1,3011,3011,0,0,1,17,0.448356032,R,0.032879442,0.014613085,0.018266357,0.32879442,NA,NA
1,1606,1606,0,1,0,31,0.231008738,D,0.023038605,0.00871731,0.014321296,0.156288922,NA,NA
1,605,605,0,1,0,22,0.193388432,D,0.028099174,0.013223141,0.014876033,0.094214872,NA,NA
1,69,69,0,0,1,36,-0.217391312,R,0.043478262,0.014492754,0.028985508,0.014492758,NA,NA
1,353,353,0,0,1,33,0.606232285,R,0.090651557,0.062322944,0.028328612,0.096317276,NA,NA
1,42,42,0,0,1,42,0.166666657,R,0.023809524,0,0.023809524,0.119047619,NA,NA
0,NA,0,0,0,1,34,NA,R,NA,NA,NA,NA,0,NA
1,1933,1933,0,1,0,21,-0.020175904,D,0.073460937,0.067770302,0.005690636,0.010346606,NA,NA
1,747,747,0,0,1,29,-0.388219535,R,0.025435073,0.013386881,0.012048192,-0.017402932,0,NA
1,2113,2113,0,0,1,23,0.551822066,R,0.016564127,0.009465216,0.007098911,0.173686713,0,NA
0,NA,0,0,0,1,44,NA,R,NA,NA,NA,NA,0,11
1,3219,3219,0,1,0,33,0.388629973,D,0.028580304,0.014911463,0.013668842,0.031997517,0,NA
1,1749,1749,0,0,1,44,0.176672384,R,0.025157232,0.012006861,0.013150372,0.120068617,0,3
0,NA,0,0,1,0,37,NA,D,NA,NA,NA,NA,NA,NA
1,3214,3214,0,1,0,42,-0.183571875,D,0.022713128,0.008089608,0.014623522,0.065961406,NA,NA
1,3,3,0,1,0,36,0.666666687,D,0.333333343,0.333333343,0,0.333333343,1,NA
1,3198,3198,0,0,1,33,0.125078171,R,0.026266417,0.018449031,0.007817386,0.084740467,NA,NA
1,691,691,0,0,1,5,0.81331408,R,0.062228657,0.030390738,0.031837918,0.056439944,0,NA
1,1727,1727,0,1,0,12,0.204400688,D,0.019108281,0.004053271,0.015055008,0.248986691,0,NA
0,NA,0,0,0,1,33,NA,R,NA,NA,NA,NA,NA,NA
1,6465,6465,0,0,1,37,-0.368136108,R,0.010518175,0.006187161,0.004331013,0.112296991,NA,3
1,NA,0,0,0,1,7,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,1,0,10,NA,D,NA,NA,NA,NA,1,NA
1,91,91,0,1,0,35,0.461538494,D,0.021978023,0.021978023,0,0.065934062,0,NA
0,NA,0,0,0,1,30,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,29,NA,R,NA,NA,NA,NA,0,NA
1,3183,3183,0,1,0,36,0.439208269,D,0.05215206,0.016650958,0.0355011,-0.002199188,0,NA
0,NA,0,0,0,1,44,NA,R,NA,NA,NA,NA,0,3
0,NA,0,0,0,1,14,NA,R,NA,NA,NA,NA,NA,NA
1,3188,3188,0,1,0,27,0.420326233,D,0.028230865,0.019761605,0.008469259,0.116687581,0,NA
0,NA,0,0,1,0,19,NA,D,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,38,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,1,1,0,26,NA,D,NA,NA,NA,NA,0,NA
1,3216,3216,1,1,0,34,0.465174139,D,0.02300995,0.01181592,0.01119403,0.06498757,0,NA
1,3172,3172,0,0,1,41,0.167402267,R,0.023959648,0.012295082,0.011664565,0.295397222,0,NA
1,612,612,1,1,0,6,0.457516313,D,0.106209151,0.047385622,0.05882353,-0.057189554,0,NA
1,2049,2049,1,1,0,32,0.52074182,D,0.031722791,0.02489019,0.006832601,0.086383604,0,NA
0,NA,0,0,1,0,16,NA,D,NA,NA,NA,NA,1,NA
0,NA,0,1,0,1,22,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,1,1,0,20,NA,D,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,10,NA,R,NA,NA,NA,NA,0,NA
1,1564,1564,0,0,1,41,0.616368294,R,0.025575448,0.0185422,0.007033248,0.214194357,0,NA
0,NA,0,0,1,0,9,NA,D,NA,NA,NA,NA,1,NA
1,1519,1519,0,1,0,19,0.771560252,D,0.044107966,0.033574719,0.010533245,0.156682029,NA,NA
1,17,17,0,0,1,38,0.823529422,R,0,0,0,0.235294133,NA,NA
1,1149,1149,0,1,0,12,0.267188877,D,0.058311574,0.019147085,0.039164491,0.08529155,0,NA
0,NA,0,0,0,1,21,NA,R,NA,NA,NA,NA,NA,NA
0,NA,0,0,0,1,15,NA,R,NA,NA,NA,NA,0,NA
1,79,79,0,0,1,45,0.569620252,R,0,0,0,0.037974682,0,NA
0,NA,0,0,0,1,3,NA,R,NA,NA,NA,NA,0,NA
1,191,191,0,0,1,3,0.617801011,R,0.031413611,0.02617801,0.005235602,0.277486891,0,NA
1,28,28,0,0,1,42,0.392857134,R,0.035714287,0.035714287,0,0.142857149,NA,NA
1,831,831,0,0,1,24,0.517448843,R,0.020457281,0.012033694,0.008423586,0.263537884,0,3
1,3128,3128,0,1,0,24,0.321611255,D,0.006393862,0.002877238,0.003516624,0.081521742,NA,3
1,104,104,0,0,1,26,0.644230723,R,0.009615385,0.009615385,0,0.15384616,0,NA
1,20,20,0,1,0,12,0.199999988,D,0.100000001,0.050000001,0.050000001,-0.149999991,NA,NA
1,300,300,0,1,0,7,0.560000002,D,0.060000002,0.050000001,0.01,0.006666675,NA,NA
0,NA,0,0,1,0,29,NA,D,NA,NA,NA,NA,NA,NA
1,NA,0,0,0,1,10,NA,R,NA,NA,NA,NA,0,NA
1,2178,2178,0,0,1,9,0.590909064,R,0.033516988,0.02020202,0.013314968,0.321395785,1,NA
1,45,45,0,1,0,36,0.51111114,D,0.088888891,0.044444446,0.044444446,-0.044444449,0,NA
1,3121,3121,0,0,1,36,0.340916365,R,0.057994232,0.032361422,0.02563281,0.134572268,0,NA
1,943,943,0,0,1,13,0.266171813,R,0.056203604,0.009544008,0.046659596,0.235418886,0,NA
1,547,547,0,0,1,24,0.402193785,R,0.049360145,0.040219378,0.009140768,0.294332713,0,7
1,1804,1804,0,0,1,40,0.587583125,R,0.039356984,0.011640798,0.027716186,0.264412403,0,NA
1,41,41,0,1,0,25,-0.121951222,D,0.121951222,0,0.121951222,0,1,15
1,3181,3181,0,1,0,26,0.315309644,D,0.049355548,0.012574662,0.036780886,0.055014148,0,NA
0,NA,0,0,1,0,1,NA,D,NA,NA,NA,NA,0,12
1,3144,3144,0,0,1,9,0.400763392,R,0.039758272,0.021628499,0.018129772,0.175254464,NA,NA
1,201,201,0,1,0,8,0.686567187,D,0.049751244,0.024875622,0.024875622,0.094527364,NA,NA
0,NA,0,0,0,1,10,NA,R,NA,NA,NA,NA,0,NA
1,38,38,0,0,1,36,0.578947365,R,0.02631579,0.02631579,0,-0.026315793,0,NA
0,NA,0,0,0,1,40,NA,R,NA,NA,NA,NA,0,NA
1,1,1,0,1,0,19,1,D,0,0,0,0,0,NA
0,NA,0,0,0,1,23,NA,R,NA,NA,NA,NA,0,NA
0,NA,0,0,0,1,10,NA,R,NA,NA,NA,NA,0,NA
